Name,Type,Website,Currency,Summary,Country,Linkedin,Instagram,Facebook,Youtube,Twitter
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
Bandit Wines,business,http://www.banditwines.com,USD,None,United States of America,None,https://www.instagram.com/banditwines/,https://www.facebook.com/BanditWines/,None,https://twitter.com/banditwines
No Reception Club,business,https://www.noreceptionclub.com,USD,No Reception Club creates elegantly and intelligently designed travel products to empower parents to go on more family adventures with their little ones.,United States,None,http://www.instagram.com/noreceptionclub,None,None,None
Mellody Foods,business,https://www.mellodyfoods.com,USD,Mellody Foods,United States,None,http://@mellodyfoods,None,None,None
HEAD WEST,business,http://headwestmarketplace.com,USD,HEAD WEST Marketplace,United States of America,None,http://instagram.com/headwestmarketplace,http://facebook.com/headwestmarketplace,None,None
Swelter Coffee Roasters,business,https://sweltercoffee.com,USD,"Coffee by women, for everyone.",United States of America,None,http://@sweltercoffee,None,None,None
Kaveri Coffee Works,business,http://www.kavericoffee.com,USD,Kaveri Coffee Works,United States of America,None,https://www.instagram.com/kavericoffee/,https://www.facebook.com/kavericoffeeworks/,None,None
"Planet Bugs, LLC",business,http://planetbugs.net,USD,Planet Bugs - Dried Mealworms from a small farm in Oregon,United States of America,https://www.linkedin.com/company/planet-bugs/,https://www.instagram.com/planetbugsllc/,https://www.facebook.com/BugsEatPlastic,https://www.youtube.com/channel/UCFe1iXC1tPiK2WmPa57LQ5Q,None
Greatfill,business,http://greatfill.com,USD,Refillable home essentials - zero plastic waste,United States of America,None,None,None,None,None
B.COLECTIVE,business,https://www.instagram.com/bcolective/,USD,None,United States of America,https://www.linkedin.com/in/bryan-cole-055132b1/,https://www.instagram.com/bcolective/,None,None,None
Paradigm Winery,business,http://www.paradigmwinery.com,USD,100% estate wines handmade from our organic grapes in the heart of Napa Valley.,United States of America,None,https://www.instagram.com/paradigmwinery/,https://www.facebook.com/paradigmwinery/,None,https://twitter.com/ParadigmWinery
Seawoof,business,http://seawoof.com,USD,Premium-quality dog products from ocean-bound plastic and textile waste. Make a positive environmental impact with every purchase!,United States of America,None,None,None,None,None
Cultivating Capital,business,http://www.cultivatingcapital.com,USD,Cultivating Capital helps companies to get certified and recertified as B Corps,United States of America,https://www.linkedin.com/company/cultivating-capital,None,None,None,None
Icicle Brewing Company - wholesale sales,business,http://www.iciclebrewing.com,USD,None,United States of America,https://www.linkedin.com/company/icicle-brewing-company-llc/,https://www.instagram.com/iciclebrewing/,https://www.facebook.com/IcicleBrewingCompany,None,https://twitter.com/iciclebrewing
Alpine Hot Yoga,business,http://www.alpinehotyoga.com,USD,None,United States of America,None,None,None,None,None
Good.Lab,business,https://getgoodlab.com/,USD,Software and Services for ESG Performance,United States of America,https://www.linkedin.com/company/getgoodlab/,None,None,None,https://twitter.com/getgoodlab
Olehna,business,https://olehna.com,None,None,United States,None,None,None,None,None
"Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",business,http://oceanshalo.com/,USD,None,United States of America,https://www.linkedin.com/company/new-frontier-foods-inc-/,https://www.instagram.com/oceanshalo/,https://www.facebook.com/OceansHalo,https://www.youtube.com/oceanshalo,https://twitter.com/oceanshalo
Pure Saint Water,business,None,USD,None,United States of America,None,None,None,None,None
Melka Estates,business,http://melkaestates.com,USD,Founded in 1996 with the drive to create wines that express the voice of the soil.,United States of America,None,http://melkaestates,http://melkaestates,None,http://@melkaestates
West + Wilder,business,http://www.westandwilder.com,USD,Great quality wines that happen to come in a can!,United States of America,None,None,None,None,None
